x,0.00000000,0.04184100,0.08368201,0.12552301,0.16736402,0.20920502,0.25104603,0.29288703,0.33472803,0.37656904,0.41841004,0.46025105,0.50209205,0.54393305,0.58577406,0.62761506,0.66945607,0.71129707,0.75313808,0.79497908,0.83682008,0.87866109,0.92050209,0.96234310,1.00418410,1.04602510,1.08786611,1.12970711,1.17154812,1.21338912,1.25523013,1.29707113,1.33891213,1.38075314,1.42259414,1.46443515,1.50627615,1.54811715,1.58995816,1.63179916,1.67364017,1.71548117,1.75732218,1.79916318,1.84100418,1.88284519,1.92468619,1.96652720,2.00836820,2.05020921,2.09205021,2.13389121,2.17573222,2.21757322,2.25941423,2.30125523,2.34309623,2.38493724,2.42677824,2.46861925,2.51046025,2.55230126,2.59414226,2.63598326,2.67782427,2.71966527,2.76150628,2.80334728,2.84518828,2.88702929,2.92887029,2.97071130,3.01255230,3.05439331,3.09623431,3.13807531,3.17991632,3.22175732,3.26359833,3.30543933,3.34728033,3.38912134,3.43096234,3.47280335,3.51464435,3.55648536,3.59832636,3.64016736,3.68200837,3.72384937,3.76569038,3.80753138,3.84937238,3.89121339,3.93305439,3.97489540,4.01673640,4.05857741,4.10041841,4.14225941,4.18410042,4.22594142,4.26778243,4.30962343,4.35146444,4.39330544,4.43514644,4.47698745,4.51882845,4.56066946,4.60251046,4.64435146,4.68619247,4.72803347,4.76987448,4.81171548,4.85355649,4.89539749,4.93723849,4.97907950,5.02092050,5.06276151,5.10460251,5.14644351,5.18828452,5.23012552,5.27196653,5.31380753,5.35564854,5.39748954,5.43933054,5.48117155,5.52301255,5.56485356,5.60669456,5.64853556,5.69037657,5.73221757,5.77405858,5.81589958,5.85774059,5.89958159,5.94142259,5.98326360,6.02510460,6.06694561,6.10878661,6.15062762,6.19246862,6.23430962,6.27615063
0.000000e+00,1.010000e+00,1.009256e+00,1.008612e+00,1.007739e+00,1.006801e+00,1.005511e+00,1.004142e+00,1.002697e+00,1.001012e+00,9.993275e-01,9.977450e-01,9.961643e-01,9.946181e-01,9.933487e-01,9.924164e-01,9.916896e-01,9.912535e-01,9.912857e-01,9.918044e-01,9.926769e-01,9.938666e-01,9.954447e-01,9.973976e-01,9.995838e-01,1.001823e+00,1.004019e+00,1.006105e+00,1.007990e+00,1.009512e+00,1.010511e+00,1.010876e+00,1.010587e+00,1.009680e+00,1.008194e+00,1.006143e+00,1.003563e+00,1.000559e+00,9.973336e-01,9.941157e-01,9.910890e-01,9.883703e-01,9.860729e-01,9.843563e-01,9.834147e-01,9.834089e-01,9.844254e-01,9.864783e-01,9.895332e-01,9.935080e-01,9.982566e-01,1.003548e+00,1.009062e+00,1.014403e+00,1.019136e+00,1.022831e+00,1.025122e+00,1.025751e+00,1.024603e+00,1.021703e+00,1.017219e+00,1.011438e+00,1.004759e+00,9.976444e-01,9.905408e-01,9.837837e-01,9.776090e-01,9.722724e-01,9.681341e-01,9.655818e-01,9.648948e-01,9.662277e-01,9.696996e-01,9.754408e-01,9.835351e-01,9.939121e-01,1.006235e+00,1.019796e+00,1.033443e+00,1.045634e+00,1.054684e+00,1.059197e+00,1.058465e+00,1.052619e+00,1.042471e+00,1.029207e+00,1.014150e+00,9.986237e-01,9.836982e-01,9.698230e-01,9.570680e-01,9.460432e-01,9.378158e-01,9.325899e-01,9.297757e-01,9.295151e-01,9.327962e-01,9.403900e-01,9.527245e-01,9.704298e-01,9.944241e-01,1.025414e+00,1.062760e+00,1.102389e+00,1.135239e+00,1.150800e+00,1.144892e+00,1.121560e+00,1.088153e+00,1.051224e+00,1.015426e+00,9.827341e-01,9.529405e-01,9.280379e-01,9.088042e-01,8.912410e-01,8.788543e-01,8.722881e-01,8.653206e-01,8.641564e-01,8.700814e-01,8.772484e-01,8.893098e-01,9.112136e-01,9.453071e-01,9.983354e-01,1.088805e+00,1.262398e+00,1.461665e+00,1.441968e+00,1.327375e+00,1.205573e+00,1.101227e+00,1.018023e+00,9.513543e-01,9.019458e-01,8.594253e-01,8.302612e-01,8.019222e-01,7.877981e-01,7.721062e-01,7.709534e-01,7.660097e-01,7.786093e-01,7.857304e-01,8.161067e-01,8.169890e-01,8.264335e-01,8.140756e-01,7.666712e-01,7.849318e-01,2.042456e+00
2.604167e-02,1.009915e+00,1.009952e+00,1.009245e+00,1.008562e+00,1.007564e+00,1.006572e+00,1.005287e+00,1.003757e+00,1.002268e+00,1.000639e+00,9.988665e-01,9.971856e-01,9.956976e-01,9.942715e-01,9.929692e-01,9.920543e-01,9.915418e-01,9.913239e-01,9.914328e-01,9.920281e-01,9.931268e-01,9.945883e-01,9.963161e-01,9.983027e-01,1.000537e+00,1.002884e+00,1.005155e+00,1.007180e+00,1.008861e+00,1.010129e+00,1.010901e+00,1.011068e+00,1.010536e+00,1.009284e+00,1.007391e+00,1.004991e+00,1.002216e+00,9.991555e-01,9.959038e-01,9.926190e-01,9.895372e-01,9.868994e-01,9.848824e-01,9.835900e-01,9.831091e-01,9.835428e-01,9.849921e-01,9.875069e-01,9.910549e-01,9.955134e-01,1.000674e+00,1.006245e+00,1.011855e+00,1.017073e+00,1.021445e+00,1.024550e+00,1.026056e+00,1.025774e+00,1.023685e+00,1.019931e+00,1.014776e+00,1.008543e+00,1.001570e+00,9.942135e-01,9.868972e-01,9.801029e-01,9.742597e-01,9.696327e-01,9.663695e-01,9.646579e-01,9.647871e-01,9.670559e-01,9.716672e-01,9.787052e-01,9.881346e-01,9.997436e-01,1.013026e+00,1.027059e+00,1.040456e+00,1.051512e+00,1.058571e+00,1.060502e+00,1.057025e+00,1.048711e+00,1.036708e+00,1.022343e+00,1.006776e+00,9.909078e-01,9.756813e-01,9.621828e-01,9.509314e-01,9.415228e-01,9.338880e-01,9.290613e-01,9.278337e-01,9.300038e-01,9.355178e-01,9.451319e-01,9.599025e-01,9.808093e-01,1.008708e+00,1.043826e+00,1.084133e+00,1.122869e+00,1.148847e+00,1.153507e+00,1.137329e+00,1.107226e+00,1.070757e+00,1.033079e+00,9.971951e-01,9.658516e-01,9.395163e-01,9.158319e-01,8.975873e-01,8.846643e-01,8.721591e-01,8.661654e-01,8.651735e-01,8.635668e-01,8.685913e-01,8.816024e-01,8.993552e-01,9.253432e-01,9.666626e-01,1.035301e+00,1.162462e+00,1.395196e+00,1.486031e+00,1.394053e+00,1.266818e+00,1.151040e+00,1.055327e+00,9.814420e-01,9.232685e-01,8.802268e-01,8.470386e-01,8.238982e-01,8.037375e-01,7.910408e-01,7.756252e-01,7.700941e-01,7.548474e-01,7.515778e-01,7.355204e-01,7.456594e-01,7.741431e-01,8.186463e-01,9.233649e-01,1.061597e+00,3.134395e+00
5.208333e-02,1.009663e+00,1.009903e+00,1.009806e+00,1.009188e+00,1.008463e+00,1.007394e+00,1.006237e+00,1.005005e+00,1.003404e+00,1.001743e+00,1.000136e+00,9.984420e-01,9.966764e-01,9.951207e-01,9.938494e-01,9.927078e-01,9.917961e-01,9.913292e-01,9.913488e-01,9.917259e-01,9.924449e-01,9.936157e-01,9.952538e-01,9.972331e-01,9.993866e-01,1.001637e+00,1.003928e+00,1.006164e+00,1.008169e+00,1.009759e+00,1.010795e+00,1.011217e+00,1.011016e+00,1.010188e+00,1.008710e+00,1.006585e+00,1.003886e+00,1.000785e+00,9.975018e-01,9.942266e-01,9.910859e-01,9.881948e-01,9.857180e-01,9.838742e-01,9.828668e-01,9.828285e-01,9.838172e-01,9.858496e-01,9.889133e-01,9.929483e-01,9.978165e-01,1.003282e+00,1.009012e+00,1.014592e+00,1.019566e+00,1.023477e+00,1.025933e+00,1.026653e+00,1.025507e+00,1.022523e+00,1.017887e+00,1.011924e+00,1.005068e+00,9.977889e-01,9.904987e-01,9.834959e-01,9.770362e-01,9.714580e-01,9.671867e-01,9.645892e-01,9.638765e-01,9.651738e-01,9.686340e-01,9.744387e-01,9.827030e-01,9.933672e-01,1.006096e+00,1.020171e+00,1.034401e+00,1.047165e+00,1.056666e+00,1.061405e+00,1.060624e+00,1.054474e+00,1.043840e+00,1.030013e+00,1.014429e+00,9.984675e-01,9.831220e-01,9.687299e-01,9.555030e-01,9.443553e-01,9.362321e-01,9.308629e-01,9.276690e-01,9.272539e-01,9.307104e-01,9.385394e-01,9.510568e-01,9.690289e-01,9.935640e-01,1.025553e+00,1.064521e+00,1.106318e+00,1.141123e+00,1.157325e+00,1.150502e+00,1.125393e+00,1.090096e+00,1.051592e+00,1.014625e+00,9.808961e-01,9.503272e-01,9.253808e-01,9.056621e-01,8.876283e-01,8.761302e-01,8.687650e-01,8.613289e-01,8.618621e-01,8.670355e-01,8.727227e-01,8.854851e-01,9.083009e-01,9.424916e-01,9.957140e-01,1.088318e+00,1.275565e+00,1.493254e+00,1.458724e+00,1.332894e+00,1.205000e+00,1.097590e+00,1.012820e+00,9.451784e-01,8.947685e-01,8.515628e-01,8.220109e-01,7.948590e-01,7.815303e-01,7.684573e-01,7.670495e-01,7.675188e-01,7.799892e-01,7.930023e-01,8.115440e-01,8.005650e-01,8.014585e-01,7.680450e-01,7.437765e-01,1.009270e+00
7.812500e-02,1.009247e+00,1.009650e+00,1.009896e+00,1.009585e+00,1.009095e+00,1.008258e+00,1.007237e+00,1.005865e+00,1.004563e+00,1.003044e+00,1.001270e+00,9.995108e-01,9.978927e-01,9.962410e-01,9.946117e-01,9.933144e-01,9.923742e-01,9.916761e-01,9.912654e-01,9.913440e-01,9.919574e-01,9.929751e-01,9.943218e-01,9.960233e-01,9.980985e-01,1.000425e+00,1.002819e+00,1.005116e+00,1.007215e+00,1.009028e+00,1.010445e+00,1.011317e+00,1.011513e+00,1.010967e+00,1.009712e+00,1.007839e+00,1.005449e+00,1.002615e+00,9.994143e-01,9.959871e-01,9.925619e-01,9.893938e-01,9.866865e-01,9.845658e-01,9.831339e-01,9.825193e-01,9.828709e-01,9.843027e-01,9.868530e-01,9.904744e-01,9.950408e-01,1.000347e+00,1.006103e+00,1.011928e+00,1.017375e+00,1.021967e+00,1.025256e+00,1.026895e+00,1.026682e+00,1.024593e+00,1.020767e+00,1.015463e+00,1.009004e+00,1.001748e+00,9.941089e-01,9.865750e-01,9.796438e-01,9.736848e-01,9.688941e-01,9.654293e-01,9.635578e-01,9.636277e-01,9.659294e-01,9.706319e-01,9.778117e-01,9.874579e-01,9.993907e-01,1.013120e+00,1.027706e+00,1.041702e+00,1.053298e+00,1.060720e+00,1.062756e+00,1.059114e+00,1.050422e+00,1.037906e+00,1.022949e+00,1.006750e+00,9.903112e-01,9.747324e-01,9.610725e-01,9.495377e-01,9.396390e-01,9.317438e-01,9.270887e-01,9.260243e-01,9.280641e-01,9.334187e-01,9.431110e-01,9.581921e-01,9.796054e-01,1.008313e+00,1.044755e+00,1.087042e+00,1.128041e+00,1.155450e+00,1.159873e+00,1.142160e+00,1.110093e+00,1.071791e+00,1.032593e+00,9.956743e-01,9.638365e-01,9.368371e-01,9.126450e-01,8.947930e-01,8.811002e-01,8.683830e-01,8.635719e-01,8.611986e-01,8.592729e-01,8.662003e-01,8.790036e-01,8.955134e-01,9.213722e-01,9.632805e-01,1.033176e+00,1.166011e+00,1.425510e+00,1.511140e+00,1.404461e+00,1.268778e+00,1.148730e+00,1.051064e+00,9.768349e-01,9.188889e-01,8.770983e-01,8.436890e-01,8.211907e-01,7.986154e-01,7.862259e-01,7.680091e-01,7.614217e-01,7.413993e-01,7.381647e-01,7.248449e-01,7.542863e-01,7.855002e-01,8.489433e-01,9.425178e-01,9.884568e-01
1.041667e-01,1.008674e+00,1.009231e+00,1.009624e+00,1.009876e+00,1.009320e+00,1.008993e+00,1.007963e+00,1.006995e+00,1.005573e+00,1.004031e+00,1.002515e+00,1.000832e+00,9.989519e-01,9.972106e-01,9.956975e-01,9.942190e-01,9.928865e-01,9.919528e-01,9.914833e-01,9.913458e-01,9.915422e-01,9.922245e-01,9.934404e-01,9.950814e-01,9.969970e-01,9.991369e-01,1.001468e+00,1.003900e+00,1.006252e+00,1.008327e+00,1.009966e+00,1.011080e+00,1.011614e+00,1.011519e+00,1.010731e+00,1.009212e+00,1.006995e+00,1.004216e+00,1.001069e+00,9.977418e-01,9.943656e-01,9.910544e-01,9.879699e-01,9.853441e-01,9.834150e-01,9.823571e-01,9.822651e-01,9.831941e-01,9.851865e-01,9.882596e-01,9.923672e-01,9.973688e-01,1.003019e+00,1.008972e+00,1.014798e+00,1.020015e+00,1.024145e+00,1.026763e+00,1.027569e+00,1.026419e+00,1.023350e+00,1.018572e+00,1.012444e+00,1.005420e+00,9.979576e-01,9.904326e-01,9.831360e-01,9.763857e-01,9.706089e-01,9.662515e-01,9.636143e-01,9.628425e-01,9.640709e-01,9.675122e-01,9.733947e-01,9.818476e-01,9.928129e-01,1.005959e+00,1.020561e+00,1.035395e+00,1.048755e+00,1.058726e+00,1.063697e+00,1.062857e+00,1.056381e+00,1.045239e+00,1.030839e+00,1.014724e+00,9.983024e-01,9.824719e-01,9.675202e-01,9.538956e-01,9.427328e-01,9.346491e-01,9.289635e-01,9.253864e-01,9.249786e-01,9.286917e-01,9.366938e-01,9.493126e-01,9.675253e-01,9.926172e-01,1.025646e+00,1.066324e+00,1.110441e+00,1.147352e+00,1.164200e+00,1.156329e+00,1.129292e+00,1.091997e+00,1.051862e+00,1.013679e+00,9.788706e-01,9.476150e-01,9.226578e-01,9.023110e-01,8.841348e-01,8.734062e-01,8.648247e-01,8.577485e-01,8.596122e-01,8.630278e-01,8.680803e-01,8.822915e-01,9.055941e-01,9.393845e-01,9.926305e-01,1.087313e+00,1.289858e+00,1.527118e+00,1.475073e+00,1.337720e+00,1.203753e+00,1.093175e+00,1.006575e+00,9.377120e-01,8.862331e-01,8.429513e-01,8.135292e-01,7.886289e-01,7.755993e-01,7.660922e-01,7.647147e-01,7.724744e-01,7.822828e-01,7.971445e-01,7.949942e-01,7.791326e-01,7.675715e-01,7.346158e-01,7.764170e-01
1.302083e-01,1.007955e+00,1.008658e+00,1.009231e+00,1.009586e+00,1.009809e+00,1.009040e+00,1.008817e+00,1.007694e+00,1.006552e+00,1.005254e+00,1.003590e+00,1.001855e+00,1.000230e+00,9.984681e-01,9.966075e-01,9.950148e-01,9.937207e-01,9.925941e-01,9.916862e-01,9.912436e-01,9.913407e-01,9.918532e-01,9.927250e-01,9.940194e-01,9.957917e-01,9.979380e-01,1.000288e+00,1.002690e+00,1.005054e+00,1.007287e+00,1.009258e+00,1.010789e+00,1.011714e+00,1.011926e+00,1.011407e+00,1.010200e+00,1.008364e+00,1.005944e+00,1.002995e+00,9.996317e-01,9.960637e-01,9.925491e-01,9.893124e-01,9.865001e-01,9.842250e-01,9.826295e-01,9.818970e-01,9.821968e-01,9.836293e-01,9.862119e-01,9.898922e-01,9.945534e-01,1.000001e+00,1.005944e+00,1.011993e+00,1.017681e+00,1.022505e+00,1.025994e+00,1.027776e+00,1.027637e+00,1.025543e+00,1.021625e+00,1.016143e+00,1.009431e+00,1.001889e+00,9.939950e-01,9.862820e-01,9.792204e-01,9.731024e-01,9.680911e-01,9.644066e-01,9.624051e-01,9.624550e-01,9.648031e-01,9.695846e-01,9.768891e-01,9.867457e-01,9.990097e-01,1.013205e+00,1.028372e+00,1.042999e+00,1.055166e+00,1.062970e+00,1.065112e+00,1.061289e+00,1.052188e+00,1.039117e+00,1.023523e+00,1.006669e+00,9.896852e-01,9.737983e-01,9.599373e-01,9.479990e-01,9.376100e-01,9.296286e-01,9.252213e-01,9.241741e-01,9.259526e-01,9.311861e-01,9.410521e-01,9.564795e-01,9.783831e-01,1.007882e+00,1.045673e+00,1.090044e+00,1.133476e+00,1.162407e+00,1.166512e+00,1.147110e+00,1.112953e+00,1.072744e+00,1.032002e+00,9.940817e-01,9.617330e-01,9.339744e-01,9.094245e-01,8.918752e-01,8.772006e-01,8.648627e-01,8.607945e-01,8.567118e-01,8.556880e-01,8.641665e-01,8.756111e-01,8.911072e-01,9.174476e-01,9.600442e-01,1.030960e+00,1.169317e+00,1.460105e+00,1.536420e+00,1.414181e+00,1.270179e+00,1.146290e+00,1.047215e+00,9.731108e-01,9.155477e-01,8.746355e-01,8.403950e-01,8.177222e-01,7.929379e-01,7.799576e-01,7.589807e-01,7.485742e-01,7.273851e-01,7.259500e-01,7.262238e-01,7.692887e-01,8.031568e-01,8.735819e-01,9.177816e-01
1.562500e-01,1.007100e+00,1.007937e+00,1.008652e+00,1.009245e+00,1.009550e+00,1.009659e+00,1.008842e+00,1.008459e+00,1.007534e+00,1.006069e+00,1.004713e+00,1.003181e+00,1.001292e+00,9.994741e-01,9.978361e-01,9.961211e-01,9.944483e-01,9.931092e-01,9.921943e-01,9.915590e-01,9.912169e-01,9.913634e-01,9.920814e-01,9.932797e-01,9.948243e-01,9.966984e-01,9.989001e-01,1.001357e+00,1.003893e+00,1.006308e+00,1.008437e+00,1.010168e+00,1.011414e+00,1.012079e+00,1.012056e+00,1.011261e+00,1.009683e+00,1.007410e+00,1.004601e+00,1.001428e+00,9.980189e-01,9.944827e-01,9.909724e-01,9.877216e-01,9.849937e-01,9.830014e-01,9.818724e-01,9.816892e-01,9.825337e-01,9.844864e-01,9.875843e-01,9.917800e-01,9.969245e-01,1.002763e+00,1.008941e+00,1.015014e+00,1.020479e+00,1.024828e+00,1.027609e+00,1.028498e+00,1.027346e+00,1.024199e+00,1.019291e+00,1.013008e+00,1.005807e+00,9.981231e-01,9.903115e-01,9.826956e-01,9.756820e-01,9.697613e-01,9.653440e-01,9.626409e-01,9.617646e-01,9.629033e-01,9.663374e-01,9.723207e-01,9.809782e-01,9.922515e-01,1.005820e+00,1.020962e+00,1.036421e+00,1.050404e+00,1.060868e+00,1.066079e+00,1.065170e+00,1.058348e+00,1.046678e+00,1.031691e+00,1.015031e+00,9.981102e-01,9.817292e-01,9.662089e-01,9.522884e-01,9.411699e-01,9.329885e-01,9.268499e-01,9.229932e-01,9.227684e-01,9.267376e-01,9.347977e-01,9.474514e-01,9.659121e-01,9.915945e-01,1.025707e+00,1.068180e+00,1.114777e+00,1.153952e+00,1.171441e+00,1.162370e+00,1.133238e+00,1.093835e+00,1.052013e+00,1.012571e+00,9.766627e-01,9.448342e-01,9.198588e-01,8.987922e-01,8.808154e-01,8.705058e-01,8.605796e-01,8.546493e-01,8.569073e-01,8.581976e-01,8.639620e-01,8.797396e-01,9.026971e-01,9.357540e-01,9.890783e-01,1.085868e+00,1.305679e+00,1.563039e+00,1.490779e+00,1.341600e+00,1.201423e+00,1.087413e+00,9.987359e-01,9.286859e-01,8.765095e-01,8.340323e-01,8.051983e-01,7.832310e-01,7.703834e-01,7.658411e-01,7.655742e-01,7.794092e-01,7.825960e-01,7.918306e-01,7.683714e-01,7.545659e-01,7.348473e-01,7.368104e-01
1.822917e-01,1.006126e+00,1.007082e+00,1.007947e+00,1.008651e+00,1.009258e+00,1.009522e+00,1.009363e+00,1.008782e+00,1.007913e+00,1.007242e+00,1.005746e+00,1.004050e+00,1.002552e+00,1.000808e+00,9.988213e-01,9.970385e-01,9.954881e-01,9.940141e-01,9.926626e-01,9.917279e-01,9.913138e-01,9.912964e-01,9.916342e-01,9.924291e-01,9.937789e-01,9.956012e-01,9.977434e-01,1.000075e+00,1.002530e+00,1.005023e+00,1.007414e+00,1.009507e+00,1.011108e+00,1.012075e+00,1.012343e+00,1.011902e+00,1.010762e+00,1.008930e+00,1.006426e+00,1.003336e+00,9.998388e-01,9.961830e-01,9.926042e-01,9.892677e-01,9.862950e-01,9.838334e-01,9.820880e-01,9.812732e-01,9.815448e-01,9.829747e-01,9.855702e-01,9.892916e-01,9.940402e-01,9.996313e-01,1.005771e+00,1.012057e+00,1.017999e+00,1.023069e+00,1.026769e+00,1.028703e+00,1.028637e+00,1.026524e+00,1.022492e+00,1.016805e+00,1.009828e+00,1.002015e+00,9.939014e-01,9.860298e-01,9.788113e-01,9.724733e-01,9.672006e-01,9.633121e-01,9.612283e-01,9.612876e-01,9.636744e-01,9.685104e-01,9.759240e-01,9.859923e-01,9.986017e-01,1.013285e+00,1.029061e+00,1.044353e+00,1.057121e+00,1.065327e+00,1.067572e+00,1.063547e+00,1.054003e+00,1.040333e+00,1.024062e+00,1.006542e+00,9.890463e-01,9.728741e-01,9.587364e-01,9.462955e-01,9.354952e-01,9.276054e-01,9.234160e-01,9.221880e-01,9.236479e-01,9.288751e-01,9.390056e-01,9.547731e-01,9.771234e-01,1.007391e+00,1.046562e+00,1.093136e+00,1.139192e+00,1.169746e+00,1.173443e+00,1.152183e+00,1.115805e+00,1.073612e+00,1.031304e+00,9.924084e-01,9.595039e-01,9.309099e-01,9.061719e-01,8.887520e-01,8.730781e-01,8.616623e-01,8.576207e-01,8.520808e-01,8.529627e-01,8.618165e-01,8.712164e-01,8.865756e-01,9.138908e-01,9.569606e-01,1.028500e+00,1.172117e+00,1.499737e+00,1.561611e+00,1.423316e+00,1.271402e+00,1.144304e+00,1.044377e+00,9.706011e-01,9.131618e-01,8.724402e-01,8.368611e-01,8.132914e-01,7.865090e-01,7.710555e-01,7.472884e-01,7.321678e-01,7.162623e-01,7.202375e-01,7.406222e-01,7.860783e-01,8.208520e-01,8.708329e-01
2.083333e-01,1.005048e+00,1.006108e+00,1.007092e+00,1.007986e+00,1.008668e+00,1.009259e+00,1.009522e+00,1.008944e+00,1.008764e+00,1.007499e+00,1.006635e+00,1.005424e+00,1.003548e+00,1.001753e+00,1.000123e+00,9.982872e-01,9.963750e-01,9.947158e-01,9.934297e-01,9.923473e-01,9.914861e-01,9.910859e-01,9.912663e-01,9.919516e-01,9.930208e-01,9.944942e-01,9.964089e-01,9.987193e-01,1.001260e+00,1.003843e+00,1.006307e+00,1.008534e+00,1.010412e+00,1.011809e+00,1.012573e+00,1.012577e+00,1.011759e+00,1.010154e+00,1.007876e+00,1.005064e+00,1.001833e+00,9.982816e-01,9.945499e-01,9.908620e-01,9.874951e-01,9.846953e-01,9.826223e-01,9.813794e-01,9.810735e-01,9.818324e-01,9.837640e-01,9.869053e-01,9.911981e-01,9.964852e-01,1.002510e+00,1.008912e+00,1.015234e+00,1.020951e+00,1.025523e+00,1.028471e+00,1.029449e+00,1.028301e+00,1.025086e+00,1.020057e+00,1.013614e+00,1.006208e+00,9.982556e-01,9.901185e-01,9.821889e-01,9.749620e-01,9.689426e-01,9.644574e-01,9.616379e-01,9.606177e-01,9.616688e-01,9.651234e-01,9.712305e-01,9.800998e-01,9.916799e-01,1.005673e+00,1.021368e+00,1.037475e+00,1.052112e+00,1.063094e+00,1.068556e+00,1.067571e+00,1.060381e+00,1.048161e+00,1.032571e+00,1.015343e+00,9.978710e-01,9.808837e-01,9.648218e-01,9.507124e-01,9.396292e-01,9.311725e-01,9.245311e-01,9.205868e-01,9.206705e-01,9.247975e-01,9.327851e-01,9.454532e-01,9.642050e-01,9.905172e-01,1.025749e+00,1.070095e+00,1.119339e+00,1.160947e+00,1.179060e+00,1.168615e+00,1.137211e+00,1.095589e+00,1.052030e+00,1.011295e+00,9.742913e-01,9.420168e-01,9.169683e-01,8.951506e-01,8.776557e-01,8.672526e-01,8.562155e-01,8.519168e-01,8.533743e-01,8.530919e-01,8.608211e-01,8.774133e-01,8.991664e-01,9.315643e-01,9.852269e-01,1.084144e+00,1.323556e+00,1.600438e+00,1.505397e+00,1.344028e+00,1.197370e+00,1.079669e+00,9.889193e-01,9.181229e-01,8.659262e-01,8.251133e-01,7.972684e-01,7.789483e-01,7.671707e-01,7.687942e-01,7.697475e-01,7.842811e-01,7.767635e-01,7.736374e-01,7.375701e-01,7.320918e-01,7.217607e-01
